FaceRectX,FaceRectY,FaceRectWidth,FaceRectHeight,FaceScore,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35,y_36,y_37,y_38,y_39,y_40,y_41,y_42,y_43,y_44,y_45,y_46,y_47,y_48,y_49,y_50,y_51,y_52,y_53,y_54,y_55,y_56,y_57,y_58,y_59,y_60,y_61,y_62,y_63,y_64,y_65,y_66,y_67,Pitch,Roll,Yaw,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,anger,disgust,fear,happiness,sadness,surprise,neutral,input,frame
480.2039930556,101.5986528397,241.3581271701,334.5727872849,0.9998818636000001,491.243195938,487.4155406862,487.4836768324,493.5608778515,502.2391937511,513.3545808815,525.9275634451,540.574160645,565.4225977344,599.1583598028,638.1115235761,676.8264710819,710.247391388,731.5708882017,739.6498764295,743.4971846131,746.0865855088,480.3462824038,486.3577403277,497.5385235608,510.8951465887,523.5556908905,556.2997845662,580.9932237387,610.1106724689,639.7048648305,664.3742299094,539.8319797903,535.2554491236,529.7418475241,523.7144937586,522.6153414778,529.6205676966,538.1951567982,551.3915770231,565.7127791055,496.6927894043,502.7858025082,517.4510655063,529.9491575371,517.8444591695,504.4902531232,586.5968878147,598.4394154738,618.5162164439,638.0250626414,620.9957284351,602.1499248938,519.1857882172,520.5407576559,528.0058804267,536.3482478538,546.0858358384,569.7742773239,595.2736960922,572.7976699939,551.8551947695,540.5870352597,531.2064306665,523.1528925366,522.4441665357,530.9493571567,539.1921257988,549.198405556,587.6637099757,549.3720094449,539.1304568731,530.7223882293,248.8105860821,274.1509866077,300.6678828242,328.6076871989,355.1683762498,381.0637492459,403.2475000534,424.1362991427,431.3771690989,428.5863450958,417.786984288,402.986083156,381.5536067972,349.8127040548,310.5517101589,269.2190519633,228.6808986837,200.1881678971,188.9303463679,184.3737019554,184.7689741637,190.4093237124,180.0435239297,169.1866581049,165.0950373564,172.1139458446,188.2085782387,223.2684393872,245.2206625049,266.0236826791,287.8357208659,311.5344165752,315.6266296039,317.8055504519,315.64378778,312.444541753,237.075303006,223.9882811102,222.9588862678,234.7815874989,242.4791712493,243.9511608847,228.8265278058,211.2694660152,210.4144767337,222.1557304722,232.6363009835,233.90351724,359.1339729471,348.9072453266,341.8885701609,344.6948293433,341.2029610332,348.3494969168,358.4012446441,368.8081450787,374.4301877868,374.5849224681,373.203174788,367.1414328788,358.2002522859,356.0763237512,356.8401138569,355.6201842893,357.7809179492,356.5899682299,357.0758293859,356.3878750682,2.7266549548,0.7226408686,30.8659910878,0.42149573560000003,0.5563867092,0.42531502250000003,0.7312055230000001,0.1143431142,0,0.104852736,0.4635173976,0.4690246582,0.0581466183,0.2604505122,0.1946756691,0.4542775154,0,0.2660468817,0.5731186867,0.060022786300000006,0.152924329,0.1013459042,0.0708627626,0.002055519,8.58501e-05,0.0032996123,0.00042463580000000003,0.010807972400000001,0.2781711221,0.7051552534000001,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Not engaged/Looking Away/0113.jpg,0
483.6433919271,110.4300384521,235.7936197917,326.1982269287,0.9998463392,486.4200586321,482.073636474,482.5596086068,489.4291358301,498.652970438,510.2115314562,523.1872953788,538.2986512283,563.7262232335,597.7847993736,636.6278760366,675.2126961563,709.1395658924,731.1464811035,739.4898076543,742.1232591212,743.2599938796,479.6057512727,487.6912645791,499.4257802203,512.0079298134,523.7536212504,556.8121736461,579.7548576083,606.6475321188,634.6403809031,659.6607246398,538.2520348607,533.1951272306,527.2992649722,520.9525328458,520.2142303747,526.9216910596,535.1969245829,547.8309634662,561.7650577151,494.5871214175,501.2886150673,516.4199660255,528.8097939378,516.2506142215,502.5604801297,584.3248831765,595.6396765226,615.6814481919,634.9619591789,618.450689078,599.7974225491,517.5132225051,518.0372366737,525.8348974097,534.1353056381,543.7797258071,567.6397582891,592.683340215,571.0391134098,550.2035569259,538.9043140348,529.3036987858,520.9567558501,521.1987619929,528.70666864,536.9143340949,546.9471190024,584.9143655771,547.284784358,537.0327765325,528.6532744672,243.2579513578,268.4734515545,295.671418943,324.0791254015,351.2193239581,377.4002705933,399.6600760991,420.4521193068,427.054914814,423.567669875,412.2998545351,397.5123401183,376.6188748134,345.7581628276,307.0638712379,265.8931959425,225.8367871563,194.8715616475,186.6507138864,184.760219528,186.9092737393,192.9588090234,184.2659297099,173.2174364469,167.6439165715,171.4074299835,183.4031886018,223.6782136866,244.5708273913,264.4110730969,285.1024291502,308.1890568962,312.0845333589,314.122401234,312.2339017201,309.4640775461,231.7449684547,219.3201082722,218.8717465421,231.8261037993,238.8289997971,239.6649096626,227.1826189551,209.3880455165,208.2069342159,219.6170834651,230.4794320659,232.0713063597,357.1989113592,345.3634635827,337.4216257477,340.3886012263,336.6116488615,344.6337004462,356.0984571071,367.0910305607,373.1110281464,373.6200051534,372.43161442,366.1603130827,356.2194076826,352.7959044435,353.3846519014,352.2374646241,355.6610611892,353.8998117599,354.4936688196,353.9547574785,3.5052768167,0.8183158775,31.6927503907,0.4577566087,0.4509380758,0.39362710710000004,0.727796793,0.1052960455,0,0.1225440651,0.101389423,0.4897323549,0.0366628468,0.2096313089,0.0927315429,0.3817512393,0,0.3210159242,0.5696634054,0.2776286602,0.1975162476,0.1077050641,0.0359815769,0.0012853754,5.865500000000001e-05,0.0021644456000000003,0.0004558825,0.0171062294,0.4609561861,0.5179732442,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Not engaged/Looking Away/0114.jpg,0
481.6842447917,105.2944450378,240.4200846354,333.7357749939,0.9998289347,493.6651430265,488.9742215634,488.7629066982,495.0213237578,503.6772186634,514.291228364,526.0530579226,540.1291104929,564.7711569659,598.5049941846,637.1955226354,675.8733399689,710.0147803484,732.3578452151,740.9931695943,744.5804259208,746.5136854089,485.0143862768,491.1456026487,501.1354368141,512.4992353398,523.5344186615,556.8995141259,580.1444596181,607.4784104128,635.7028674717,660.1497953105,539.1902900477,534.4034503743,528.6618685368,522.2455233046,523.1757025772,529.4918269157,537.3736983261,549.8505491187,563.5805609159,499.6792500249,504.714648734,518.4041281798,530.2057381646,519.0691165464,506.7980068239,584.7926347276,595.1181796455,614.2834293861,633.4763093956,617.2491657864,599.388601833,520.7963127107,520.1547295094,527.0688969968,535.1337965608,544.4914465905,568.5119731373,593.8997146201,572.552449423,551.7381918085,540.8214068749,531.805369614,523.8099097499,524.37606172,530.4793912135,538.2176926429,547.8217831887,586.0210418758,548.8988027203,539.0836360158,531.1988643222,250.8235785025,275.3436937321,301.464550396,329.1269493,355.5082108059,381.5099529623,404.0950661468,425.1731301699,431.9900128527,428.7724889123,417.8124742446,403.2265089385,382.4045530418,351.4254476766,312.8893264786,271.647897593,231.4279054472,200.4309090353,191.2929644017,188.1650985956,188.8710489852,193.7939155165,182.8889584864,171.7045717119,166.6371565032,171.4246168134,185.0690642916,224.7233102681,246.0811620953,266.4629910805,287.8653974625,311.6964627175,315.2639064105,317.1574690197,314.9342528337,311.6107432393,238.483613911,225.7703960137,224.4859525316,235.296334075,243.1820009176,244.9286755265,228.2221019924,210.9797996224,209.7832955883,220.6175955158,231.0372743134,232.6877382966,360.9673790686,349.6457002921,341.4796250087,343.9859708888,340.1005224927,347.3955818917,358.1584966619,370.2332226062,377.0386712511,377.6621008286,376.6975358951,370.4051867168,359.9999257873,356.7774606238,356.9844429674,355.5261853999,357.9687011812,357.5506307435,358.2707602949,357.9819971292,3.1157160125,0.9139875146,31.402513106,0.4783324599,0.5295309424,0.20077906550000002,0.7224471569,0.1198322698,0,0.11778999870000001,0.0735180527,0.4773657918,0.0520273224,0.2760816813,0.2928574085,0.47957572340000004,0,0.5210049152,0.5696634054,0.1734033525,0.2340009362,0.0446002483,0.0338340104,0.0016872615,6.049260000000001e-05,0.0034862605000000003,0.0004767298,0.0123663517,0.39342898130000004,0.5884939432,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Not engaged/Looking Away/0115.jpg,0
479.5509440104,107.0988464355,241.836859809,331.1274490356,0.9999139309,493.8538638726,489.4582287441,489.3132644068,495.4425328005,503.9713716005,514.6944812737,526.3842330194,540.3310302944,565.0815341694,599.068580862,637.9112548997,676.517443391,710.3548895874,732.1523675356,740.0269217624,743.2275884376,745.4384973775,484.8484362363,490.9244450534,501.1144201474,512.7381169919,523.9503976693,555.2104356179,578.8430745646,606.4499851589,634.8525979728,659.3561479376,537.8513188798,533.0213769202,527.3328633486,521.0261715848,522.1106893273,528.4547072024,536.3619928287,548.7910905239,562.6132266397,498.9053644868,503.7846699918,517.5304249472,529.0954918497,517.9378621887,505.6368006342,583.0462054846,593.2457548683,612.4982125493,631.4960663619,615.3417943388,597.5058104764,519.8779436649,519.9349038792,526.8670211639,534.8926206157,544.4041119269,568.3913962991,593.9808850513,572.0114606767,550.6939050991,539.6827614776,530.7929654446,523.0710788025,523.3428299453,529.9076545054,537.6548831139,547.4131033365,586.2696088775,548.2627934182,538.2516982652,530.3875887181,250.498056718,274.9822094207,301.2829548025,329.2883855819,355.897995061,382.1434854824,404.8892029725,426.3894457071,433.3527786102,430.2273562596,419.3366106627,404.6842646216,383.4452572979,352.0295794125,313.1283820112,271.5975884901,231.0298370612,200.1890665525,190.7055461407,187.607088116,188.7088597114,194.2040638157,184.3990912177,173.2693021936,168.3026794039,173.3198854691,187.272218898,225.4809529878,247.2389732575,268.0256738487,289.8130623786,312.5753587252,316.5858551742,318.7585616918,316.4606374392,313.285810096,237.5462987284,225.1923979897,224.2929713384,235.3884894976,243.0767684291,244.4753015565,229.5169098237,212.6577640307,211.6668931435,222.51822843,232.8155693832,234.3466859947,361.342941546,350.9334801545,343.8597794349,346.4797124497,342.7299066777,349.482451262,359.0900407309,370.8096581025,377.0169714634,377.3842405039,376.251241448,370.2173192424,360.5920851333,357.8474080651,358.2944450897,356.9084763671,358.8446973382,358.7494399653,359.3282315312,358.8028475675,2.5780588156,0.9291386697,30.9487476893,0.4947036207,0.5175990462,0.4156559408,0.6980040073,0.12382715200000001,0,0.1437605023,0.02216121,0.48605203630000005,0.0506559908,0.2548407018,0.1443269849,0.48370090130000004,0,0.4536631405,0.5738800764,0.0455746278,0.1498755366,0.035608433200000005,0.030599869800000002,0.0011632554000000001,3.7689100000000005e-05,0.0022229115,0.00047379620000000003,0.010138778000000001,0.6225900054,0.36337354780000003,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Not engaged/Looking Away/0116.jpg,0
479.1251627604,104.7770404816,241.2566189236,339.9941539764,0.9998813868,494.2933080664,490.1523553936,489.8778689224,496.0792180057,505.1054571714,516.5850213867,529.0832782226,543.4318884316,568.4011169966,602.3083823369,640.6674973613,678.7425019563,711.9800905865,733.2598960857,740.451661713,742.9486867063,744.3004667659,483.3038908817,488.455462507,497.8894340628,508.9508576655,519.8879783957,553.7672533992,576.9436169977,604.4882240442,633.0385377513,657.8607866505,536.1970308175,531.618251887,526.1685138682,520.1451563333,522.1195815554,528.4191217614,536.2055422145,548.5598834875,562.316319335,497.4573469184,502.0043053836,515.7504910774,527.6271119593,516.6764094714,504.4233295036,582.2693561223,592.2423666045,611.7575163384,631.2773838179,614.8221785517,596.7697366977,521.6848558779,520.5606462538,527.2875436994,535.1261876522,543.9732375943,567.8604487457,592.4678213499,571.6625505477,550.9011255987,540.3120723662,531.3676885207,523.8069781549,524.7482292225,530.774359041,538.2971815313,547.4261410988,584.8641770663,548.0227657049,538.5971474773,530.8749394344,253.6587972285,278.6569280656,305.290183366,333.4632962797,359.8800945971,385.6258786993,407.6027189699,427.9892898392,434.184662706,429.7780206987,417.9215231909,402.6501559639,381.4231697622,350.2728674773,311.6885895268,270.4483544842,230.5922671278,203.3346279082,193.8104841815,190.2317579122,190.9434322865,195.7758265272,185.4631869894,174.3406515568,169.0276734479,173.7028561078,187.4344508355,227.4783482446,248.3865826314,268.2753583719,289.272050491,313.3394114378,316.8905607811,318.6055343066,316.4390190151,313.205417732,240.8416669865,228.2043582431,226.8819060255,237.6056095574,245.9916944012,247.7342448528,230.5819804967,213.6041633001,212.3576813796,223.1050222767,233.8786390719,235.6393795946,362.9058962039,351.4005302968,343.2177705663,345.5906993924,341.684940935,348.8927079885,359.4634252402,371.9359047025,379.3216815432,380.0381466181,379.004303711,372.1793792911,361.87356103,358.5281199913,358.7420478734,357.1573716757,359.2735238157,359.747049304,360.6388734738,360.3775979065,2.0888276613,0.9473217667,32.7549695727,0.5254676938,0.5323592424,0.45693457130000004,0.7319364548,0.1136019006,0,0.1202793196,0.1513303369,0.483384937,0.0588787422,0.34531465170000003,0.30444502830000003,0.4055551291,0,0.5505544543,0.5696634054,0.6040612459,0.2049192041,0.0851859003,0.1234779507,0.0017294975000000001,6.79836e-05,0.0014400533,0.0007547113,0.0126974452,0.3289375007,0.6543728113,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Not engaged/Looking Away/0117.jpg,0
479.4460177951,101.450715065,240.7237955729,337.1557416916,0.9998948574000001,492.6383876526,489.3056469586,489.6926305303,496.3889915061,505.8644128841,517.1828488731,529.6500272278,543.7588276462,568.064801024,601.2466844407,638.9131014973,676.1388363318,708.6390175816,729.4388133308,736.5406120793,739.3932059317,740.8615357524,480.7905674943,485.9116776249,494.4299342744,505.2609526714,515.99859679,549.7303924893,572.6910720921,600.2381361264,628.4448127514,653.0614027081,532.239813,527.7705081454,522.375659694,516.3551529351,519.0040090315,525.6995621461,533.7694196909,546.3378580134,560.2601269123,494.7948463563,499.0511893688,512.3919911701,524.1553416089,513.5316179685,501.7421989359,578.3166915035,588.1859090137,607.5563693142,627.44448774,610.718554847,592.9244245494,519.3292756295,518.1243567705,524.7583918623,532.665423186,541.3051966199,565.6487174542,591.4083344606,570.3250156247,549.5350347854,539.030886651,530.3830346058,522.4055867291,521.8028499741,528.765853356,536.2256310498,545.097272688,584.1833790902,546.4693946874,537.1943650733,529.5142342108,257.5684986689,281.7598160532,307.1401362264,334.2083074125,359.7381904149,384.7699727661,406.0348553785,426.0210987885,432.3191601078,427.8944684802,416.5792518782,401.0772888979,379.0059920627,346.8877000364,307.9522175348,267.0838127123,227.070715798,206.3176071879,197.6593976394,192.9541008714,191.8607874257,195.4007384729,182.9732176597,172.6134596318,168.4934884025,174.0576983098,187.3920010491,227.4540037064,249.4823271521,270.4193507762,292.4274415206,315.5695763812,319.2776590062,320.9768441903,318.3421316927,314.2122249772,242.1970474642,229.4690987685,227.6674840266,237.7799280276,246.5932107417,248.6456603383,229.5689479937,212.1807136588,210.4894744521,220.4344862177,231.8352637546,233.9510761912,363.6734387689,353.3648653758,345.9952666887,347.9078960202,344.0269311116,349.8671883756,358.5496699312,370.5983279858,377.756677014,378.5522152555,377.6089710596,371.440408675,362.4466232557,359.6546792769,359.7430134664,357.8706566156,358.379729709,360.4750562341,361.5135556986,361.3761710746,2.5596774316,1.1199698433,34.7677102479,0.6493414044,0.526275754,0.5000957847,0.7369984984,0.1046716198,0,0.1078834832,0.9628233314,0.48246058820000004,0.0816802606,0.352850318,0.0968584418,0.42135107520000004,0,0.4856869876,0.5731186867,0.1942285448,0.20267033580000002,0.1514452547,0.0783588439,0.0024850306000000003,9.31072e-05,0.0020422977,0.0018212855000000001,0.020848225800000002,0.5156816244,0.45702853800000004,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Not engaged/Looking Away/0118.jpg,0
479.1113823785,108.0992202759,235.5394422743,328.2344055176,0.9998625517,485.8531003354,482.4526810636,482.9229930239,489.7551324833,498.7958676136,510.5895455808,523.6445806103,538.0952033309,562.551566127,596.1119467226,634.1598444753,671.9386470869,704.7351749942,725.3178543061,732.1947353521,733.8844800465,734.1079825543,473.9245813332,477.2043515097,486.200984806,497.4867932355,508.5316438932,539.3833243489,561.8703764987,589.1817255823,617.2622331909,641.8976562419,523.7884838268,519.1369317934,513.3701679825,507.0549543729,510.3832518271,516.6387043407,524.3996528428,536.6217888736,550.3331394865,489.2432953066,493.7299672862,507.2040577791,518.4836447628,508.0631572817,496.1784877342,570.0679883298,580.6107565684,599.8253516752,618.8509322138,602.6792580136,584.7369603229,512.6145088211,510.1307902497,515.8809557126,523.7816402363,532.6658531798,557.089488823,583.483503323,562.2126734066,541.5192758356,530.9784092465,522.4826375574,515.4373783617,515.2804101089,520.2443726328,527.6342294975,536.9141146588,576.0353526846,537.9708213681,528.4003125153,520.7174020737,261.980944291,285.8994689622,310.7915442626,337.2348490478,363.0337998596,388.1259005136,409.0641648026,428.7407433492,434.7697939265,430.7610698515,419.4460206265,403.9072670256,382.1240834351,350.1948720343,311.1491013206,269.8756773561,229.381976636,214.7383599695,203.4242967849,197.0546396548,195.2121878111,198.5106223251,186.8293881878,175.4787358585,170.7320602656,176.0955863458,189.7644785254,230.4750142414,251.3331979576,271.0661803671,291.9595563373,316.6553391517,320.254480795,321.9031169925,319.1923508631,315.5837714038,248.9385869248,235.7266305969,233.2893733136,243.121887207,252.2159624316,254.7126873464,234.1098998519,217.0904069217,215.5951821882,225.994469799,236.9604489573,238.810507399,364.6925312334,353.7153652111,345.9357875872,347.8557023012,343.6554516024,349.9360598867,359.9828967205,371.0344383672,377.7998498852,378.7583986129,377.9549869199,372.5216691297,363.2335904416,359.3003688944,359.3630294189,357.4040721976,359.5947724078,361.6278235277,362.9185035555,362.6920429263,2.298933648,1.5373844024999999,38.2602238318,0.5198380947,0.5406938195000001,0.4150058627,0.7352560163,0.1076917648,1,0.1476505697,0.039637088800000005,0.4822070599,0.0898052827,0.2543656528,0.4138695598,0.5328441858,0,0.4282847643,0.5731186867,0.0247910228,0.4528262317,0.1522242427,0.06936931610000001,0.0024966295,6.66125e-05,0.0046727485,0.0024919184000000002,0.0172984991,0.7730592489,0.1999144554,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Not engaged/Looking Away/0119.jpg,0
467.6729600694,110.0638589859,236.0190429688,321.2206220627,0.9998550415,485.0439341844,481.5867204094,481.7106501986,487.9743085023,496.1874600475,507.0679050704,519.3948294602,533.5835841121,557.7326384165,590.5632915171,627.6792984163,664.561483761,696.6802528138,717.0449683268,724.1891967206,726.6167869187,727.3499807328,471.4059766811,473.7518488076,480.8460595613,490.823625294,501.1609757012,530.7143475712,553.1207569641,580.3421511347,608.3585431856,633.2092459573,516.5579309205,512.0527361526,506.5711520166,500.5290463561,505.8801182253,511.8742051131,519.1177220839,530.8785993441,544.0445196761,485.5834216484,488.6633549138,500.433767002,511.2683988993,502.0017752194,491.6998185534,561.9355676472,571.1462460108,589.2106095853,608.4489057849,592.1391343763,575.427613562,509.0495639969,505.9486196466,510.6650395752,518.1542679161,526.3026285815,549.5089411217,574.4242969203,554.5353004008,535.1582552213,525.4345112065,517.5854867033,511.1377832427,511.4716630531,515.5296628974,522.3403446255,530.8242623119,567.0187223358,531.6313452996,522.7816233605,515.7864599412,260.965791423,284.6483743684,309.2084142252,335.2815508799,360.7497429017,386.1874004983,407.6084600821,427.4583638066,433.6176559502,429.3466043937,417.4893909069,401.2987474102,378.8688570672,346.8572916474,308.3309573138,267.744583172,227.8074733819,215.710935711,205.4175374148,198.8320844082,196.1897997505,198.6555522363,185.6454172093,175.2608177084,171.3896890062,177.0661052914,190.4310393117,230.3218649785,251.0792660666,270.7625630305,291.7059851676,315.684538366,318.9865527109,320.5805462066,317.7881282142,313.9287744502,249.616853198,238.4799327881,235.7413693426,242.3732902763,251.6670365213,254.4087131457,232.4572184406,218.0417071972,216.7595944808,224.7576724707,234.8566062256,236.7543127142,364.3979978701,353.4238243386,345.4717777415,347.2622805971,343.0454741708,349.1992292214,359.3558429422,370.1148969675,376.7780645666,377.6207136117,376.8600640879,371.6222269176,362.9144935023,359.1003555013,358.9811127119,357.0141580985,359.0296828962,360.4384479974,361.6859711147,361.681008409,1.4271122781,2.0547286524,40.0491328353,0.4749032259,0.5862491727,0.5155050159,0.4176915586,0.13773247600000002,0,0.1702844799,0.1304833144,0.4837590456,0.1087647006,0.3889167905,0.0706960112,0.3879484534,1,0.4804041684,0.5731186867,0.5236947536000001,0.3859531283,0.3218457401,0.1725270599,0.0019387747000000001,0.0002483949,0.022189566900000002,0.017518172000000002,0.0711999685,0.6653308272,0.2215743661,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Not engaged/Looking Away/0120.jpg,0
460.8565538194,101.2588405609,241.9314778646,345.2593173981,0.9997543693000001,489.8832740153,484.7684600355,482.1865866024,486.2491274442,493.6648983547,504.2390691512,516.3606699394,530.6448252552,554.8321052968,588.444948306,624.3024686354,658.3300002619,686.8015316949,705.3167333031,713.0399306597,717.4154172512,719.3559895855,476.7572031851,475.8669963102,479.1502164204,485.7256208789,492.7832420787,521.0527447741,539.9969209823,565.0707345368,591.2962180842,614.1049933975,505.7370847065,499.8072906018,492.7782907572,485.0361277397,495.33012288,500.7405468102,507.4859137168,519.3398961905,532.1125402041,484.1744743091,483.3946349853,492.3903590323,502.1194096142,496.2192370069,488.8064294809,550.5029586303,557.1081204081,573.8353145935,593.1926112947,577.578513714,562.3847475285,505.0428131099,496.9077053089,499.7287238705,505.8021063013,511.9782564367,536.079598328,561.8948259875,543.2465931105,524.7398741905,516.3496189848,509.9316319799,504.2763831009,505.985218768,505.9762792247,511.1034529874,517.6059087976,554.4774375629,521.5073156076,514.3258125886,508.8042493924,261.2730606945,284.6135412702,309.3918560012,335.7379492974,361.0808381638,386.3573719124,407.3183782158,425.2055892605,432.1568249571,426.5603992602,415.1228463921,398.0082884639,374.6613131372,342.3171814609,304.9302583954,265.7905674877,227.4158002019,216.4973211698,205.1982694844,196.5579293225,192.9253508756,194.3585794375,181.0801721233,172.363277862,169.1568587998,174.3090484665,186.6123417664,219.9606656674,237.5962483264,254.3100085022,272.8949607728,305.3016939465,306.8886604263,307.1073582018,305.6238632305,302.4250872308,246.4328756686,235.7838547188,231.3324067049,234.0858847949,245.7371717695,249.9062092414,225.2914239446,213.5122916241,212.3724751692,218.1903150773,228.4214370766,230.3017415787,362.1987255735,348.9225161027,338.1489589197,339.2114804292,335.4977669844,344.1463305383,357.0134941697,367.1593818225,374.6322719692,375.4181368414,374.7047514149,368.5612849409,359.4143295052,352.7300947513,351.9860136003,350.1243907679,356.3079123223,358.7440119333,360.1476683874,360.5001382778,3.9807680746000003,2.4394111619,44.7793356364,0.5221540332,0.5339286327,0.7006370425,0.3849868476,0.1301715076,0,0.2631047666,0.0314537622,0.48097974060000004,0.08115985240000001,0.18932271,0.3855993152,0.40141806010000003,0,0.42288708690000004,0.5720795393,0.40497779850000004,0.5689994097000001,0.0919276401,0.4013917446,0.0095135514,0.0008177077,0.0251056217,0.06589137760000001,0.1173971221,0.404366225,0.37690842150000003,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Not engaged/Looking Away/0121.jpg,0
453.706515842,121.4525356293,223.5588921441,306.0905170441,0.9997217059000001,470.967091048,468.301297179,469.3462753272,476.7144763367,485.8633907824,497.2521211621,510.3019728275,524.9447919363,548.4225536777,579.9029733115,614.4645027123,647.5838985591,675.810032424,693.6022793421,700.3683379793,703.1804885578,702.8043616665,459.8121482708,460.4084396587,465.5898229398,473.5373535032,481.8884979958,508.7524526377,527.5160943232,551.8846068621,577.4087134467,600.9095288329,497.0734389954,493.6348116418,489.0169235854,483.7311475773,490.8673671816,496.8004842796,503.7667680905,514.9525366339,527.1198803292,473.5397836595,475.8630787457,484.6601240763,493.5001350078,487.1288891934,479.5932044401,541.4374525756,548.7284249698,564.149868341,582.8651586738,567.3018905063,553.0521546495,498.3500373093,493.5795091664,496.900657073,503.5831927713,510.3335429659,532.6957644536,557.2609335584,539.7050138655,521.7878547252,513.1129740077,505.9733718886,500.1619705911,499.9897031613,502.5894558913,508.3549031524,515.5522597966,550.9293474566,517.4441474094,509.8458806585,503.7849395294,274.85463392,298.1529362826,321.8155869412,346.3395856956,370.1350192178,394.0114579494,414.0667276992,430.7362862012,435.6503030314,430.8229836686,420.0580919214,403.2935383914,380.0373149511,347.8847272255,310.1506178508,270.8609238422,231.984378295,233.3497320465,222.6860530245,214.5596760947,210.510116209,211.2864307282,196.1802180349,186.5094986807,182.2200374885,186.3010525728,196.9290455161,236.3276696381,256.9005736228,276.4751102947,297.2639369491,324.2924416326,326.2970578463,326.3741003685,323.6699275448,319.3246548581,260.2918019822,250.1875186645,246.1270121289,249.2487777538,258.369252803,262.1044796362,236.2106608971,223.6652199134,221.8223951856,227.0388351131,236.016073248,238.4875859742,374.3863477549,364.3196333398,355.752828897,357.1709673945,352.4891509025,357.5765188808,365.0570215718,376.3787694006,384.3845799281,385.804645036,385.301208606,380.2111477519,372.6371387772,369.0880816192,368.543660932,365.9599669374,364.9796287569,368.264455679,369.9026218399,370.3763271687,2.2032923732,2.7505302447,48.9120404184,0.4938738942,0.5675712824,0.7311306,0.4025474787,0.1285658628,0,0.2358003259,0.07035937910000001,0.4832675159,0.0787462667,0.1912004203,0.1157967448,0.4843377769,0,0.3981932402,0.5731186867,0.021999862000000002,0.3981285989,0.09560611840000001,0.2682320178,0.0026102415000000003,0.0003368992,0.013607325000000002,0.0119100586,0.0359579809,0.8677206039,0.06785689290000001,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Not engaged/Looking Away/0122.jpg,0
