FaceRectX,FaceRectY,FaceRectWidth,FaceRectHeight,FaceScore,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35,y_36,y_37,y_38,y_39,y_40,y_41,y_42,y_43,y_44,y_45,y_46,y_47,y_48,y_49,y_50,y_51,y_52,y_53,y_54,y_55,y_56,y_57,y_58,y_59,y_60,y_61,y_62,y_63,y_64,y_65,y_66,y_67,Pitch,Roll,Yaw,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,anger,disgust,fear,happiness,sadness,surprise,neutral,input,frame
76.2031982422,193.9140319824,153.2659561157,221.3657309792,0.9959051609,68.1078922934,69.5583660728,73.319869913,78.636980717,86.7684546191,99.3541951304,115.3260158468,133.747051845,155.1115320085,176.4217593321,194.2996731827,209.1816554424,220.84121059860001,228.5627838311,233.976034499,237.9504805376,239.6629322794,77.6034415556,89.5795402218,105.5438876155,121.4195368014,135.9429262355,172.0268913888,186.0971631312,200.6715199932,215.2863309645,226.495317592,155.5279164189,155.7405419511,155.6386545954,155.73895862,136.2501083006,144.9735738643,154.8781490056,164.5088395347,172.7672728404,96.2441291177,107.5150873242,118.5782254082,129.8116428344,118.3005091348,107.1404791046,179.6622364101,191.2709666382,201.5617637326,211.6422152915,201.3866948138,190.833761424,122.8773097371,134.4507712652,145.4329852971,153.1790130784,161.5778561852,172.2085944648,182.4442599706,173.1167456788,163.0565765912,153.7492972708,144.6914400972,133.8195842423,127.4386728613,145.0527879188,153.2241063478,161.9132373769,178.3214558087,162.8323135755,154.1388125526,145.8688050967,273.8966102925,297.7477673514,321.4901733143,344.5631073085,366.2059766611,385.2570280171,400.4549006628,411.2345037317,413.7517943337,410.0439337509,396.9998188887,379.6584326117,359.7329233272,337.9668233158,315.3397395236,292.242343064,269.1786161401,262.6704999393,255.2562591882,254.7479228247,258.3018836254,264.4603132381,263.3045686247,257.2350826361,253.7740633704,254.432301605,261.8173061474,281.859261517,299.7476966027,317.3282292078,334.9457325938,339.8690689555,344.2841243702,347.5289872753,344.0075639285,339.3909346325,284.6416729936,285.3848411079,285.3705832114,284.9437250659,288.8430578776,289.0029584845,283.977829767,283.9727156076,284.6256971829,284.283381001,288.6945572545,288.1553063515,363.1533459837,360.4099398685,359.2025865782,361.3057727667,359.3089230943,360.6151079113,363.26661749,371.5037708258,376.1843825311,377.0578746275,376.1226009519,371.2858411344,364.5363540253,365.5075218168,366.6315602251,365.4487327333,364.2383394473,365.920486232,367.0589487865,366.0036111143,-21.7713665923,-1.5547489601,-0.9157961643,0.2383057624,0.39301213620000003,0.5819506645,0.27635002140000003,0.1588596553,0.0,0.3128372133,0.1342180818,0.4631969631,0.036562688600000004,0.4036841989,0.4788665473,0.5955128074,0.0,0.45226502420000003,0.5994813442,0.0323335081,0.17234347760000002,0.2036730498,0.5621946454,0.0011479133,0.0004785783,0.0010775125,0.008771725900000001,0.478214711,0.0003255785,0.5099840164,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Not engaged/drowsy/0084.jpg,0
78.2151260376,192.7685130726,152.4082595825,221.5291387385,0.9959593415,69.229869098,70.4321519516,74.0414723323,79.1960128357,87.1910743806,99.53621792,115.1942060686,133.4539271664,154.8452221263,176.1266795549,193.7162285082,208.3226078575,219.9878860745,227.9876139715,233.580613319,237.3055823842,238.7012098738,78.9811190014,91.1435023641,106.9406888267,122.6844459535,137.2485508461,173.5638460777,187.2461451001,201.2331434484,215.3954508628,226.5744777583,156.7209134654,157.0441355948,157.0597587636,157.3025992144,137.1505099164,145.9584278194,155.9349223026,165.6221108761,173.8616686741,97.0053517278,108.1595891227,119.3068388732,130.7782535306,119.025392083,107.8140810026,179.9264528593,191.3527092702,201.5994164394,211.4174847026,201.4354523924,190.9834891094,123.1273215909,135.1571456941,146.3954011949,154.2704289518,162.805282069,173.3503980996,183.734418028,174.2390331643,164.271499028,154.9476045857,145.8875372951,134.7311608253,127.8365027533,146.0376369682,154.3073398764,163.0841698919,179.5272064259,164.0852252227,155.3565164683,147.0484607407,273.3100319099,297.3562277122,321.321170361,344.551507178,366.4508165652,385.8804135329,401.3798645465,412.2897799833,414.7456914089,410.9998703253,397.7918438054,380.4958868339,360.8536341381,339.4622044956,317.0398516998,294.0138282192,271.1331667571,261.7260623039,254.817999363,254.5007349531,257.8425164912,263.8003707023,263.5655953559,257.6571933859,254.3218132273,254.6637403777,261.3984907223,281.5925613445,299.5186659936,317.1458705864,334.844575736,339.3373934405,343.9769041434,347.4137794415,343.8022447222,338.9472737264,283.8510520083,284.4577649328,284.505902039,284.3717741246,288.1741618537,288.3152457226,283.6317493032,283.4883679095,284.1487716122,284.0094148483,288.2710381761,287.7151005501,362.446706157,359.7697094638,358.6779890502,360.7290924479,358.6376318384,359.6983752795,362.2529218224,370.2209280319,374.6268359183,375.527703322,374.706758092,370.3195314591,363.7820909614,364.671375671,365.7166702383,364.5149063084,363.2751777615,364.797264186,365.9489420749,364.9962456803,-22.3793417768,-1.6373993769,-1.206914769,0.2780400813,0.3928355873,0.4986934364,0.252845943,0.1687097102,0.0,0.32723924520000003,0.153324008,0.4630618393,0.0513523258,0.3814347088,0.2969483435,0.6007685661000001,0.0,0.579390347,0.4941644073,0.0400378294,0.1562508196,0.2277336717,0.7650400996000001,0.0010569568,0.0002813194,0.0006106929,0.0042184391000000005,0.5211758018,0.0002249625,0.4724317491,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Not engaged/drowsy/0085.jpg,0
77.7988578796,191.8203735352,152.9906288147,221.3932939009,0.9951286316000001,70.4771437312,71.5219398264,74.7995780353,79.6029615354,87.1595622394,98.9798998147,114.1256031398,131.9017289717,153.2179905295,174.7350830559,192.8381520452,207.9712029797,219.8603171451,227.8846881314,233.3772349965,237.2858102372,238.8908111167,79.8699404373,91.3529073217,107.0379286937,122.7402263587,137.3437929567,172.25711473,186.2329707351,200.633180637,215.2461375575,226.6338591773,156.5449200135,156.8057587847,156.6874533901,156.7600581598,136.6902866888,145.5139356349,155.567851421,165.3052357478,173.6340242024,98.2576605036,109.0520024226,120.0382521285,131.596329716,120.0646495442,109.006824362,179.7199349331,190.9631279307,201.0295852604,210.8711974158,200.9402584326,190.5879109151,123.2747383973,134.8239323914,145.7083533141,153.6198583254,162.3930164737,172.8431310246,183.0718524927,173.385061893,163.190386282,153.6442763308,144.5818075737,133.9920891734,127.9801133761,145.1630416129,153.4425189982,162.4276007304,178.7686620155,163.2275200191,154.2895007461,145.9381628495,272.7833182425,296.7638739761,320.5539787686,343.5503241972,365.3438215772,384.7660170935,400.4110385422,411.6663613662,414.64950687,411.5890535176,398.787937935,381.3683830737,361.3880571952,339.5707118798,316.6043109702,293.0358842955,269.5272120589,261.7572982249,254.3765760433,254.0426495264,257.3047651997,263.2026873758,262.4412478232,256.3582745374,253.0024060748,253.6461894794,261.1980277223,280.877966212,298.8647883934,316.5937488368,334.4327961633,338.3544513471,343.0976568154,346.7116166277,343.0522887315,338.4120125985,284.352274669,285.6544574438,285.3939987195,284.1588783655,288.3964791031,288.7636042895,283.5776601615,284.4977375728,285.4072370155,284.8359079454,288.9529150902,288.1386015298,361.5344385453,359.1959632219,358.4259409463,360.7628960826,358.8129710826,360.122422252,362.988196643,370.7825759882,374.9082054443,375.4851956278,374.3655303176,369.6468061958,362.9830660115,364.4174575588,365.7800836064,364.7805605835,363.8670706496,364.9600060032,365.8659108369,364.563110486,-22.2495831479,-1.3396066993,-1.8955246916,0.3681026697,0.4764146507,0.5022450686000001,0.31564718480000004,0.1871351004,1.0,0.3750508428,0.0361015834,0.46476882700000005,0.057817883800000004,0.4434423745,0.5226945281,0.5562526584,0.0,0.5351933837,0.5989921093,0.0061926791,0.23379115760000002,0.2182292342,0.5898289084,0.001165597,0.00022876450000000002,0.00022148340000000002,0.0045861839000000005,0.30025917290000004,0.0001227251,0.693416059,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Not engaged/drowsy/0086.jpg,0
77.8940185547,192.746887207,152.728678894,219.069962935,0.9940949082,70.6310113223,71.2274127059,74.1410944927,78.7337130228,86.3846352596,98.6060865059,114.1288026805,132.0395374318,153.2216678803,174.4439034025,192.3944611836,207.4714461689,219.48894443,227.7046321279,233.3249989927,237.4434821637,239.2317814239,80.2806649792,92.0342602603,107.8708364383,123.7094887726,138.3495956128,173.1967993526,187.0122960497,201.3040551869,215.783780905,226.7837431705,156.9851518133,156.9995830588,156.7041420881,156.6225843977,136.8930426392,145.5367789416,155.3799147044,165.019281594,173.3914723104,98.9368456388,109.8587992661,120.8779013431,132.0288119295,120.6827818158,109.6170484829,179.9249875948,190.9487355614,201.1189873902,210.9306204178,200.9549005249,190.6191986186,123.8421669174,135.2901245578,146.0042745175,153.7310469732,162.3006605754,172.6640967972,182.7441102515,173.2363325039,163.2235708473,153.8864453199,145.0356182941,134.5940402468,128.5286237988,145.5443627883,153.6138655731,162.429194242,178.4768175923,163.2182590208,154.4583989828,146.3130028891,270.2040168539,294.1948891772,318.0897412263,341.3152874645,363.3104015803,382.8961871369,398.7457686719,410.3951526543,413.5917440453,410.5771806446,397.8210094456,380.7081063373,360.8754697039,339.1603311524,316.4183648261,293.1877731362,269.8685099822,261.5512629817,254.0133972533,253.4132235327,256.7725855842,262.8518691899,263.1257102997,257.2286348789,254.0664841803,254.9715395073,262.5485623286,281.3265663607,299.263327495,316.8407568838,334.4644884773,338.5766569991,343.2085383885,346.7617272662,343.329879936,338.8819695059,283.7596257791,284.6874169771,284.583993051,284.1641002155,288.1965051594,288.3687948011,284.0289933595,284.2325663688,285.0789173948,284.9955655919,289.180297738,288.4414916127,361.6451047928,359.3630407026,358.5132268046,360.794288072,358.8664397646,360.2216763067,363.1030366476,370.6416466585,374.6358111522,375.2188742104,374.1381603842,369.524846884,362.982118166,364.4427607759,365.7760919095,364.7592766926,363.8967394814,364.8182395339,365.7414475188,364.4913193316,-22.8311333708,-1.1025645812,-1.8258309797,0.32955142860000003,0.4565833211,0.4870564342,0.2924484909,0.1905728132,0.0,0.3549070358,0.11345432700000001,0.46778678890000003,0.053749870500000005,0.3345008492,0.2794121802,0.5743669271,0.0,0.5474421978,0.5994813442,0.08560863140000001,0.19391173120000002,0.062207773300000005,0.7306845784,0.0033748921,0.0006222763,0.0009399583000000001,0.013907904700000001,0.3017858565,0.0002242761,0.6791447997000001,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Not engaged/drowsy/0087.jpg,0
77.4158905029,191.8770252575,153.5110626221,219.6238292347,0.9943804145,72.7456688415,72.982666306,75.4773132108,79.5534708855,86.7094527898,98.5545152211,113.9028382944,131.7670386081,153.2002366315,174.729839072,192.5817001858,207.3739895378,219.1504402056,227.2977052014,233.0833997173,237.2152016069,239.0544885513,81.6112032957,93.0570757243,108.5968252644,124.3253386429,138.9628892447,174.4014168548,188.4058824617,202.6563152126,216.760531194,227.4425553122,157.8238000129,157.9573084275,157.7365380711,157.6985229678,136.8645969185,145.8320927496,156.0612030414,165.913743888,174.3163698426,99.4382721215,110.2975691493,121.2107392336,132.4271033302,120.9933305434,110.0029756614,180.8401700035,192.1915584062,202.141226271,211.7016948793,201.7526553634,191.512674637,123.1108503434,135.1940609029,146.1805278766,153.9158473889,162.5121775746,172.8437558495,183.3151103185,173.3623949619,163.2155826563,153.9144414584,145.051039463,134.3206874666,127.8992374734,145.6182263758,153.7420461065,162.5632623333,178.8889898437,163.3589247298,154.6268319282,146.4483222875,270.1865585213,294.0811245253,317.8766941735,341.0842235825,363.3472975954,383.3256638973,399.4891046173,411.4455143859,414.7954304267,411.8421281583,399.0166334341,381.6502031978,361.6610135876,339.983717758,317.4463380696,294.3923771111,271.3229901892,261.409750847,254.0498854608,253.2830171487,256.1816373614,261.7212312093,261.4597909758,256.1641378469,253.8416506633,255.3207052317,263.0652300542,280.390676239,298.5830474303,316.5261997727,334.5698486538,338.0748725997,343.178117467,347.0387554251,343.3423992648,338.5211416373,283.7284808563,285.4863337942,285.3297492694,283.7553427682,288.1576645316,288.3616344115,283.3999643868,284.9123842773,286.1070324631,285.5073206447,289.4366685458,288.3422577049,360.852548584,359.5207004344,359.4052884657,361.6544002163,359.8225592054,360.6787001754,362.8487028102,370.5295444802,374.4914722675,375.0099857101,373.9036048243,369.2280769958,362.4817471019,364.782069281,366.1258403494,365.1415476385,363.8743251645,365.3128355256,366.2428074815,364.9484560474,-22.0772408111,-1.376268367,-1.0658066246,0.335569948,0.4807697535,0.5936580300000001,0.2907855213,0.18466436860000002,0.0,0.35237285490000003,0.48588824270000003,0.46527764200000005,0.0727225319,0.3688257635,0.2906713784,0.613181293,0.0,0.5844386220000001,0.5989844203,0.0266287532,0.1691970825,0.3919566572,0.7457630038,0.0017421469,0.0008204228000000001,0.0009461226000000001,0.0158747993,0.35763901470000004,0.0005342081,0.6224432588000001,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Not engaged/drowsy/0088.jpg,0
79.0120285034,191.8771362305,153.8046600342,220.0512695312,0.9947543144000001,71.9072530219,72.2784131018,74.7746178018,78.7266205663,85.9768197862,98.0508448357,113.6200357266,131.5390558899,152.9253479321,174.5176437148,192.7285884206,207.9453057077,219.9116543168,227.8153765385,233.2370594241,237.433060583,239.6029582543,81.2047526228,92.6045378257,108.3310508229,124.1075124673,138.7339590377,173.9120114478,188.0024878632,202.483692235,216.8698627537,227.5633117562,157.0460995298,157.0712981384,156.7436375304,156.6018737156,136.4064166047,145.2100958781,155.2947254067,164.9617206572,173.2540617698,98.8814939094,109.5365705148,120.5010973659,131.69027902,120.2776466189,109.2312518337,180.0216903223,191.0451765661,201.0723655437,210.8292006804,200.9534866614,190.6535514701,123.2921462474,135.0185099819,145.79089941,153.4563208614,161.9671627133,172.27521938,182.8906329663,172.6888794866,162.4221699434,153.135349453,144.3964767198,134.0011141931,127.9457673591,145.2487358432,153.2463114708,162.039752334,178.5057602877,162.5310543745,153.8145943948,145.7776626643,267.8736109599,291.8485996592,315.7634327796,339.1652751133,361.5324163053,381.494672177,397.4356015668,409.2677097433,412.5509105871,409.4641676024,396.6117125195,379.2334708652,359.1005695756,337.2943138398,314.7264651796,291.6445239822,268.4255171492,260.8716951569,253.1596696581,252.4538095713,255.8147153061,261.7927428618,261.9015249874,256.1729101431,253.426261808,254.8476852559,262.8360927452,280.5744022124,298.7780989736,316.7571645409,334.8378508553,337.8914941063,342.8694548351,346.6615699885,343.0819038161,338.4663560549,282.918880125,284.6528544593,284.6545385637,283.4108432158,287.7469870423,287.8881212853,283.4025486082,284.5775655498,285.6993758103,285.0775399408,289.2066648425,288.2758509062,360.8931176899,359.5767461552,359.4237287457,361.7077048148,359.8709607649,360.7669200362,362.6149491594,370.4317432641,374.2824400673,374.7588527363,373.6704491258,369.1613619445,362.4636788114,364.5092990228,365.9176037697,364.8789678046,363.669765118,365.1467246623,366.0681658494,364.775529169,-20.5561860398,-1.6193645334,-0.3778546752,0.329195559,0.42384234070000004,0.49136725070000004,0.23101313410000002,0.1685413569,0.0,0.3409738839,0.0325022452,0.4668227136,0.0762465,0.3401890695,0.5833092928,0.5815905333,0.0,0.6480169296,0.5981938243,0.038194079000000006,0.20545235280000002,0.7473421693000001,0.6999650598,0.000588367,0.0006239196,0.00038900240000000003,0.023112976900000002,0.39404308800000004,0.0002330315,0.5810096264,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Not engaged/drowsy/0089.jpg,0
79.788571167,194.1633051092,152.4046508789,218.8126858798,0.9939023256,72.9580279801,73.5095391868,76.2221620523,80.2415051422,87.3589361719,99.1256510831,114.2913778242,132.0712962476,153.4320798431,174.9925351062,193.3123558274,208.5197056128,220.5991841707,228.706796046,234.4244047326,238.9480682472,241.3686998615,81.1695253085,92.7974928259,108.2921190883,123.8177650438,138.4331739442,174.3546907096,188.7282492982,203.2820257306,217.8958382593,228.9934230188,157.26844274,157.1294018955,156.7150182349,156.4855006769,136.7213313628,145.4989185277,155.5139363425,165.3797168798,173.8726647111,99.3931841985,110.2816129645,121.3155150139,132.2846309788,120.780730496,109.7092589342,180.2492618939,191.4252879763,201.7336860423,211.6706929285,201.4297650427,190.9583336047,123.8963393977,135.2021802354,145.9489779655,153.8724593212,162.6134707934,173.0869681243,183.3309478971,173.4382481508,163.2065854811,153.670346144,144.6315956999,134.2292229884,128.5953220862,145.4261349338,153.7242862915,162.7441228612,179.0032937855,163.375268757,154.3732426872,146.0410040986,269.3775700509,293.3709114287,317.3732597859,340.7146241824,362.8437477352,382.5536951892,398.4588785154,410.2000827808,413.4926150535,410.5829772272,397.7071752552,380.3235326292,360.2200169495,338.3280484976,315.5199191996,292.2531851799,268.9115468961,261.7835594673,254.3814343265,253.8638108042,257.2046567967,263.0491613824,263.4768246644,258.1459604971,255.3142005685,256.2072453265,263.5633495754,281.7545606456,299.8412484964,317.5958127811,335.3981273604,338.5864416024,343.3920212284,347.0793268309,343.5436295874,338.9434497862,282.7940959827,283.7183325916,283.9706923504,284.0030110519,287.7233005108,287.576504743,284.0593301063,284.1672417028,285.1245404215,285.0820565885,289.3492050827,288.5412297203,361.4836234,358.957146082,358.1055130839,360.4412709363,358.5586478848,360.0307060472,363.0864431851,370.4490659517,374.2762105847,374.7887867553,373.7020019461,369.2247584162,362.8629041956,364.063093998,365.395047068,364.41850581,363.8487263204,364.3194681621,365.1881604264,363.930923812,-21.903923291,-0.9798162720000001,-0.8795235452,0.37442374230000003,0.41581019760000004,0.6510915756,0.2551413178,0.1998942196,0.0,0.3166585863,0.059158586000000006,0.46280545,0.0537238009,0.4239364266,0.1235387921,0.5948932171,0.0,0.40599846840000003,0.45696476100000005,0.060543563200000004,0.2110190094,0.2015587687,0.7842934132,0.0008600788000000001,0.0006163629000000001,0.0005432398,0.0090485979,0.6657678485,0.0002354841,0.3229284585,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Not engaged/drowsy/0090.jpg,0
79.1538589478,194.2448841442,153.6713058472,219.8077670011,0.9946509004,73.8578008571,74.0829145478,76.7628617103,81.1529953095,88.4224255366,100.1380299922,115.0513226606,132.506143159,153.6179507744,175.1313815896,193.5785826637,209.1867272533,221.8954119081,230.7200069378,236.885105036,241.4581901833,243.7818678296,81.7603274738,93.8015319948,109.4251076062,124.9949930089,139.4624682822,174.6429186042,188.9390097001,203.6549692338,218.4613610019,230.180730847,158.1383754958,157.8226487691,157.2127814521,156.7867343169,137.113163977,145.8155764423,155.8155546918,165.7927283593,174.4558125502,99.4372037579,110.5020247127,121.6764900351,133.1181722339,121.2890086633,110.0745154429,181.8751548016,193.1244719787,203.5252165858,213.8250267449,203.4380073361,192.8407392709,123.7414248965,135.3242502429,146.1632578834,153.9318144588,162.5542890423,173.2800048397,183.985077813,173.7657951061,163.3118319466,153.8203306315,144.7646554589,134.2825580011,128.3692378964,145.6567619054,153.8461852576,162.7472750781,179.6981308206,163.3239220697,154.4466273095,146.1882399454,270.1002046467,293.9056964143,317.6474281112,340.6472444491,362.4887358034,382.1602780213,398.2775598641,410.3258313686,413.8866949318,411.2418036238,398.7749371536,381.7940054611,362.0821995171,340.342774586,317.4940612045,294.0566735957,270.6168962617,261.083669086,254.436255256,254.3515615065,257.9799033643,264.2103101382,264.6847492097,259.1081602589,256.1375902762,256.9652763331,264.0595294802,282.74369854,301.2101117474,319.3673070849,337.5331337327,340.3624740975,345.4356249752,349.2171765209,345.80361122,341.1675599567,283.1360065279,284.5163008271,284.8553116532,284.6961590959,288.4729233302,288.2966182055,285.1003528226,285.405034931,286.3561298587,286.1455195991,290.4407520205,289.6790821236,362.3513266016,360.8855445982,360.4728610581,362.9623416155,361.1690886435,362.4990650764,364.8475046784,372.3845408983,376.437310538,376.9063727277,375.6378216669,370.6568167082,363.9968253769,366.0076691217,367.511560954,366.6196274482,365.8026715721,366.5822722693,367.3507418778,365.9425805523,-22.3325015587,-1.2271667085,-0.7887050154,0.2960622311,0.4298311174,0.3704084158,0.315332979,0.15139885250000001,0.0,0.2950639427,0.48493117090000004,0.4649861753,0.0382652171,0.3260163665,0.2395859659,0.5678437352,0.0,0.4418783486,0.5968856215,0.0237707645,0.1137243956,0.0903876498,0.6124987006,0.0025188525,0.0008017017000000001,0.0007706184000000001,0.0144474301,0.6884002686,0.00042735040000000003,0.2926337719,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Not engaged/drowsy/0091.jpg,0
291.2707790799,69.1807279587,138.8070746528,176.1607160568,0.9990462661,289.1988185661,287.4689619261,287.7616944898,290.019598074,295.3659686476,304.8726311944,317.3263415223,331.900171325,349.400123465,368.2522190062,385.5348275102,400.9242613724,413.5300662554,422.6685033609,428.57240802,432.4437316785,434.8311411746,299.4362021474,309.343878476,323.1577080029,337.4772383806,350.1356419481,372.2893586158,385.911945399,400.3434015437,413.6340792248,422.6431269683,359.350466531,358.014243225,356.5634040528,355.1478826702,338.611735746,345.7030010551,353.6892441002,362.4587659144,370.6956858857,312.0947222649,321.5019424911,330.1616742376,339.5670548644,330.1859733305,321.3091625479,379.6188268546,389.1281952506,397.5497429674,406.2736149951,396.8612035705,388.1682267337,325.4673692218,336.2082927547,346.0562356509,352.2550747231,359.3376397348,369.2492063122,379.5961972613,369.0041489845,359.1601246871,351.3310791956,344.1280015195,335.1521484661,329.3844938668,345.5307654059,352.0405849864,359.160452287,375.4726468771,359.3202706399,352.2298999306,345.6357926749,128.8581818374,148.115846059,167.3478377883,186.3824379757,204.2383085106,220.2882845781,233.5674080626,244.2790807041,248.7162575958,247.5858111291,239.8143224206,228.6245555201,214.2772169505,197.6504634532,179.5452137917,160.711545745,141.5212915035,110.1429474558,102.9902697649,101.2668485731,103.410492241,108.958610805,112.0386294969,108.6279932025,108.7332346715,113.3905712982,122.9734669726,128.9707439042,142.7194440502,155.9338413538,169.3757819903,177.2250882758,181.1155513287,184.1602648309,182.6375174799,180.2798817751,131.372466996,132.8704679543,133.081902192,132.6659196147,135.469343188,135.2669620477,136.2225835659,137.7225627236,139.6784853469,140.4153079296,142.2095726006,140.7045849444,200.2837114767,198.6661239537,198.0016379496,200.3834404473,199.336620156,202.046173757,205.5930979112,212.0836583973,215.201502278,215.1440840949,213.556673563,208.3777600901,201.273151385,204.1310447423,205.6705626883,205.4840323433,206.0418341789,206.0981057623,206.1737687399,204.6866793784,1.8613654573,3.6338486617,3.9411470309,0.516171217,0.5316110849,0.600685358,0.3337775469,0.17156003420000002,0.0,0.35714748500000004,0.035371922,0.4957465231,0.2803219259,0.5613486767,0.0699401051,0.5181200504,1.0,0.5906972289,0.5576473475,0.176001966,0.4008648992,0.147923395,0.507134378,0.000955546,6.53033e-05,0.0003326267,0.0042872233,0.0239968114,0.0005448678,0.9698175788000001,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Not engaged/drowsy/0092.jpg,0
289.0013292101,70.4754881859,142.2038845486,176.5697636604,0.9989544153000001,289.8401704912,287.7808664923,287.6221136166,289.4153823874,294.5235366109,303.9550285057,316.1814847391,330.5478353962,348.0068882039,366.8622628682,384.0706944519,399.3401567228,411.9573115471,421.1005628286,427.1358810795,431.3590908706,434.2423621079,300.5823579029,310.8789536727,325.134956226,339.566827451,352.1407460254,374.0688054733,388.0977719338,402.73496325,416.142721982,424.8820897318,361.2610625822,359.9910332621,358.6637050182,357.3643505712,339.9576333905,346.9781597187,354.8149715417,363.3826003858,371.38733708,313.3993675088,322.743531272,331.6867225464,341.1136773818,331.6242203701,322.5130410782,380.5095985419,390.0245287583,398.617409795,407.1481422745,397.9707036034,389.1658784319,325.1064204274,336.1472991598,346.4611117596,352.819315824,360.2313490152,370.1523855119,380.0907240861,369.5136357501,359.3152166409,351.1000892101,343.5819260858,334.3616995033,329.1992710623,345.6459060658,352.3861513677,359.7817475853,375.8926465098,359.6310616454,352.2128401199,345.3422293472,127.5704511416,147.1486800825,166.5970550373,185.9157212424,203.9129507506,220.2856667325,234.1828343019,245.6749499526,250.7469339936,250.0646385652,242.0992546254,230.7451388293,216.4781867131,199.9549426569,181.7693857183,162.9626463098,143.8950244087,108.5963678076,101.4271478044,100.4463883818,103.5852536118,110.0801788189,114.1180227395,110.583214621,110.6797589505,115.6170646307,125.7183458355,129.6251675641,143.268455562,156.4015532856,169.7834409915,177.1908645051,181.0934806923,184.335208036,183.0966192429,181.1972678988,129.7182325342,130.5778300546,131.2397734408,132.2967472518,134.3373631126,133.7824337072,137.4671636958,138.1736567742,140.2074402088,141.934054936,143.3965477671,141.78381102,199.206204725,197.5161958894,196.9861334845,199.8047176847,198.8640529852,202.2196204213,206.5356299681,214.2163379015,217.7098294167,217.4002864098,215.431196327,209.0271922743,200.3560351235,203.9337385021,205.7878266011,205.8627054459,206.8444152199,206.9340829208,206.735879414,204.9186813649,0.2851531674,4.0368502256,4.1983845523,0.5287399292,0.5417999029,0.37562420960000004,0.34128519890000003,0.2866883874,1.0,0.39841163160000004,0.13299052420000002,0.4712639749,0.4165520668,0.5924940109,0.11861450970000001,0.5417182446000001,1.0,0.4560874104,0.56733495,0.24620780350000002,0.3105477989,0.0543707386,0.6412498951000001,0.0012954349000000001,9.358940000000002e-05,0.0004967257,0.021510690500000002,0.0125203328,0.0078119845,0.9562712312,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Not engaged/drowsy/0093.jpg,0
