FaceRectX,FaceRectY,FaceRectWidth,FaceRectHeight,FaceScore,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35,y_36,y_37,y_38,y_39,y_40,y_41,y_42,y_43,y_44,y_45,y_46,y_47,y_48,y_49,y_50,y_51,y_52,y_53,y_54,y_55,y_56,y_57,y_58,y_59,y_60,y_61,y_62,y_63,y_64,y_65,y_66,y_67,Pitch,Roll,Yaw,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,anger,disgust,fear,happiness,sadness,surprise,neutral,input,frame
507.4977756076,52.3880052567,239.0855577257,313.3878850937,0.9995601773,515.0461618494,514.292718109,516.7093564605,522.7665897769,534.4273045388,554.37625909,580.7175829385,610.7610652313,643.1137439868,674.452300872,701.236684518,722.6662670868,737.6699807698,744.9991169157,747.6022221138,748.1246767208,746.3903417155,530.0208533897,546.6019785285,569.6251059282,593.3397773602,614.612038509,651.7153937776,671.9778143684,693.2987950593,714.1477106214,729.3374484499,635.1577654228,635.8769138334,636.4287548309,637.3065135383,613.2663054555,625.0711950943,637.9732550984,650.0706301045,661.2609496736,558.2958678579,572.5385726541,588.2490167001,603.4993429447,588.069392108,572.628121571,665.8653554841,680.0291025682,695.0400787916,708.4987094105,695.5289329414,680.7351380585,595.3013469449,612.1916175843,628.4259283979,639.7374247992,651.7665453742,667.8222514895,683.781818605,668.9763453778,654.3388520213,641.3478258967,629.0670717445,612.8883507466,602.4155320674,628.7522047519,640.3426140875,652.6992438552,677.2175131457,652.4075766446,640.3233593893,628.84863515,194.4577202043,225.8801213256,256.5325474608,287.2348251082,315.2797750719,338.4779431454,355.5818086856,368.0903241756,371.8729869841,368.4659140758,355.0939408067,335.3819042222,310.1728193949,281.1327220686,250.6828849473,220.6610894072,190.8195236709,159.1974699332,145.3853844717,141.655744933,144.6542775261,152.8041816107,151.5766665767,144.1398924086,142.5396678337,147.1656819436,160.2230347878,180.5658812894,200.5677246189,219.7108846173,239.3179954246,257.612334801,260.8878302019,263.6752559867,260.0566055499,256.1466241312,190.373942158,183.8252601268,183.5913121805,190.7059344003,194.8697236753,195.4883172821,189.7136786046,182.4532339871,182.7339065184,189.0379933604,193.8700932629,193.7176695746,296.2088370035,286.7442449844,281.2426240309,283.8693324855,280.6461094436,284.9109242427,292.3558575611,302.3708560018,307.0990388133,308.3117485759,307.839862769,304.2189259769,296.4665226977,293.570136391,294.0612544809,292.494249304,292.8156167186,292.4347816503,293.8068189976,293.312652434,7.1442184917,-0.8755750843000001,-1.9777810417000001,0.6255243421000001,0.5789039135,0.4919114411,0.3740412295,0.3581684828,0,0.29470086100000004,0.042943790600000004,0.47097450490000003,0.2443953902,0.33650547270000003,0.1773103774,0.6810020208,0,0.1787691712,0.5868883729000001,0.1305409223,0.1387023628,0.057210087800000003,0.0654851869,0.0011163885,0.00010476700000000001,0.00012078080000000001,0.0321280025,0.0008303291,0.0007223280000000001,0.9649773836000001,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/confused/0073.jpg,0
507.6100802951,61.90280056,240.9987521701,299.609913826,0.9996528625000001,517.0248059718,515.7235634906,517.4859317838,522.4656319561,533.0088274793,552.4782351563,579.0301285683,609.7791819207,642.8635231359,674.8086470109,702.0534077783,723.5032155959,737.9773972315,744.990032628,747.7077990435,748.3579782951,746.7190722699,532.8268458642,548.9495340623,571.8079957307,595.0671298272,615.9894331172,652.9550808783,673.0743570751,694.2412276265,715.1623201344,730.2162413644,636.3305503033,637.0099383327,637.6410450881,638.5523460991,613.9498439491,625.8762293978,638.7128550838,650.7490573939,661.7720815617,560.1543148327,574.0306272876,589.7066226245,604.8153397788,589.3785756903,574.0468496243,665.7728697956,679.8118770718,694.8135310903,707.9754821296,695.4056999519,680.6591244973,596.5628314077,612.8559612894,628.9203283657,640.3979208356,652.6399132364,668.2224426272,683.2988222571,668.494750727,654.0428989128,641.1366050414,629.0477069245,613.4944077413,603.7573841301,629.202237003,640.8326451698,653.2942498636,676.7018601283,652.5830814838,640.4436091074,628.9669381176,197.7143831736,229.3900276785,260.6000246897,291.7240454598,320.0922405411,343.1724896243,359.7964201657,371.2958067127,374.8661779964,371.9088696009,359.4501579262,340.2015518945,315.2722993114,286.5121751486,256.4098829994,226.4688284471,196.8949837354,159.0968215164,144.8971552471,141.4940218961,145.1389794977,153.9878141059,154.4124664477,147.0730699032,145.2751228328,149.7279720855,163.1396871056,182.4321384487,202.3307201491,221.210348384,240.4724766012,257.7908388712,261.2595258917,264.185032507,260.8048718705,256.9725430663,189.215357432,182.0789865378,182.487877283,191.4242096461,194.5155076847,194.6657732388,191.7139830094,183.6390738653,183.8484855873,190.7779734724,195.2740037137,195.1857773466,296.539722165,285.3589320232,279.5296271505,282.3761864896,279.1969513858,284.3136306543,293.2696891216,302.4128509193,306.5381675524,307.5870262633,306.9263678538,303.6639638088,296.3796846353,292.4025977281,292.9695223194,291.6307616667,293.4121542391,291.5868734957,292.7458597997,292.1178603611,6.9308509074,-0.6442473803000001,-2.1880714944,0.46080967780000004,0.5266839266000001,0.2844131589,0.4249104261,0.3692710698,0,0.1783211827,0.015303473000000001,0.4724178612,0.3007746935,0.253692925,0.3314542472,0.6123999953,0,0.26002347470000003,0.5367611051,0.0046591396,0.08591769640000001,0.068884939,0.0269318596,0.0011845048000000001,0.0001985678,0.0006431958,0.1011133194,0.0017059009,0.01529078,0.8798636794,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/confused/0074.jpg,0
504.2839084201,64.7010698318,244.0851779514,297.8639631271,0.9997014403000001,514.1582000792,512.9076189646,514.9609790191,520.8181568969,532.5362942705,553.2306402171,580.6214329332,611.66038994,644.3509020859,675.6068387536,701.9927117253,722.5973108192,736.8399925397,744.0983558056,747.0425851975,747.336443557,744.9383224325,533.720819571,550.2380167657,572.6327593137,595.589343791,616.1653091115,652.4940787739,672.2195741563,693.0859038344,713.4181838133,728.6464297849,636.0233741773,637.0657372674,638.1260816853,639.3954057776,614.1042420128,626.3174624401,639.2089453728,651.2300382945,662.2704883949,559.4905178156,573.4161934127,589.2375142835,604.2496221374,588.8907345751,573.4874263153,665.6346371856,679.4552051036,694.7297679079,708.1204670432,695.6356092574,680.651709079,595.119389856,612.4976295408,629.41044258,640.9417573657,653.0493268394,668.9216196616,683.8042789986,669.2735977634,654.7418086739,641.9503308989,629.7357895683,613.3389809856,602.4892309633,629.6648655866,641.3830242652,653.7241379524,677.1435392262,653.0178169058,641.021544182,629.4794278166,200.8539947648,232.0695799692,262.7329850123,293.3519693581,320.957036014,343.1475285734,359.2843642253,370.8831729053,374.7751503669,372.2187125984,359.9343551404,340.9866587134,316.4470036686,288.1337198309,258.4149310385,228.9203975272,199.9814636122,159.0330053312,145.4253584924,141.9303124523,144.9872660217,153.4527217937,154.7903919759,147.8282945223,146.4607974929,150.7531790733,163.0998107272,183.9441218005,203.3160731717,221.622087591,240.2643997126,258.5510266813,261.8653433322,264.8102331757,261.6496526172,258.027949001,190.6199454357,182.870728137,183.2971561799,193.2169583688,196.3386788065,196.394007608,194.0920887181,185.2067241998,185.2708093115,192.9339228938,197.6187831736,197.6209562724,298.0698735235,286.3740210657,280.3696849806,283.2964869717,280.3029793673,285.9343520331,295.5636513828,305.2147456358,309.2533433563,310.1895441752,309.3533059042,305.7754051436,297.9862092171,294.2993978545,294.9157696518,293.8275371318,295.7772116087,293.7169860531,294.6790936193,294.0222425293,7.9655403754,-0.9108951297000001,-2.4165243232,0.587924242,0.5939195156,0.2529985309,0.462882936,0.3551151752,0,0.28141099210000003,0.0071505439,0.47310945390000003,0.1929281354,0.2517125309,0.4063898623,0.6114940643,0,0.1233104393,0.5707119703,0.1264276952,0.13397042450000002,0.0576244183,0.0698119104,0.0008461708,7.49001e-05,0.0002277465,0.0457515791,0.0012922286,0.0052844663,0.9465229511000001,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/confused/0075.jpg,0
503.1886393229,65.2851734161,245.0101453993,294.3689632416,0.9997344613,514.0598793106,513.1747151457,515.8874401467,522.1200932493,533.5602148812,553.8355079593,580.7371019822,611.3281582339,643.2752032614,673.8482365109,699.9480701271,720.5687426685,735.1350129668,743.0309617693,746.9665874665,747.9585263386,745.8052829066,531.90126702,548.5185433759,571.1158928826,594.2914838821,615.0270004246,652.1146646453,671.8918143681,692.6618293789,712.8288317965,727.7629313547,635.3526621088,636.7656359958,638.166777024,639.763433937,615.093533937,627.0123283972,639.4875935744,651.0805738455,661.6917005459,557.8909466161,572.0172324813,587.737848692,603.0644959733,587.5457858123,572.1983468084,664.7552108581,678.9293334765,694.0111963859,707.6247952174,694.8073877692,679.9639085392,594.6116974654,611.9299285875,629.0463168247,640.8617422092,653.2765166329,669.456140387,683.9996082188,669.7049883563,655.0354226746,642.0459334552,629.6711633586,612.9632508832,602.0531234203,629.2987020187,641.2385619153,653.8722021179,677.3971256399,653.6264281653,641.4148757232,629.6019769277,202.9282031664,233.9313039869,264.2788181063,294.6122464916,322.3051155765,344.6999589685,360.8093435462,371.8838677385,375.3563907126,372.7939661794,360.4597267825,341.8013296487,317.5521383125,289.72455992,260.4430347875,231.2049038225,202.4216010013,161.0990681895,146.9222084329,142.8481045993,145.5957702218,154.0266821518,155.2938823765,148.4289503571,147.2354107315,151.7238857013,164.1709057181,184.7861987303,203.8321641013,221.8772843737,240.2490610316,259.4452005409,262.4142585314,265.2512180228,262.225585492,258.8927197292,192.518782494,185.1256775553,185.2790730947,194.1380102694,197.0948774676,197.4078376347,195.2157057858,187.2936488961,187.6076828636,194.6956600613,198.7035146238,198.5369913486,299.3358521575,286.6447952181,280.1131202981,282.9475110907,279.9649147938,286.0515310477,296.7116946312,306.4408311943,310.4133661469,311.3457827912,310.6121244877,307.1248841322,299.2249980617,295.0137846608,295.4855409515,294.4053820108,296.8277913993,294.2097187416,295.1434618453,294.5807904576,8.1821516937,-0.5566853892,-1.6029856665,0.6361398101,0.514883697,0.3084040582,0.4031493068,0.3327260911,0,0.285289377,0.0149342213,0.4676323533,0.1958144456,0.3074429333,0.5442858338000001,0.5512768626,0,0.2728011906,0.5171502829,0.0605538562,0.311273098,0.0612802058,0.11389940230000001,0.0008807623,0.0001103593,0.00047156870000000003,0.0308223031,0.0026974198000000002,0.008676772900000001,0.9563407302,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/confused/0076.jpg,0
506.0062391493,65.5981292725,240.8476019965,296.218082428,0.9998056293,512.1945431301,511.5343721532,514.3022691161,520.3767679828,531.6126252468,551.7007621545,578.7129927839,609.5267522718,642.0291926344,673.197487603,699.7985706381,720.7519809053,735.4302816027,743.0124911461,746.5390529344,747.7841168793,746.3482201096,530.1808864589,547.0766838612,569.576068831,592.6575924368,613.6590763889,651.622827187,671.7944945056,692.9157707072,713.5011174868,729.1613586861,634.3906040361,635.4499836381,636.5368218101,637.8585833042,613.6264057754,625.4989321499,637.9804942705,649.7393091128,660.4981107986,557.0021942181,571.2730338884,587.1468417441,602.3087501514,586.8208771599,571.3803892702,664.8380479778,678.9826439059,694.2261970663,707.867809619,695.0610562458,680.0980000065,593.4304155876,610.7385841432,627.800208215,639.6029228699,651.9858905029,668.3286975159,683.3253142298,668.5890878143,653.7592141149,640.8036844459,628.4286408138,611.74368222,600.8815295271,628.1726150721,640.1146989201,652.7225471574,676.6379871137,652.1693925675,639.9564095857,628.1716404624,200.7199789042,231.9593991967,262.4871636934,293.0254794,320.8358412526,343.4622538899,359.821184338,371.3970691692,375.1389561489,372.6842320174,360.5764857006,341.7203084742,317.0635718736,288.6234214433,258.9164478463,229.4811361213,200.2915531741,159.9858257606,146.457162002,142.6361621358,145.1373815081,153.2638152499,155.1026495863,148.2377528127,146.896213097,150.8921660053,162.5837539626,184.0802866954,203.3639891972,221.6773087975,240.4163845447,259.065584324,262.1562836862,265.0613834541,262.0143296586,258.5531938459,191.6122508692,184.4960530925,184.7325866393,193.4987245534,196.7279562155,196.9452518136,194.461310577,186.5855210361,186.6833315986,193.4462121568,197.9964425749,197.9382520172,298.847162381,286.6738205911,280.3989017059,283.2562244093,280.2778594134,285.9311679681,295.9700084881,305.8659203708,309.8924569566,310.8789950739,310.1586525391,306.8110375741,298.8629680086,294.800074242,295.2800907269,294.2447373738,296.2644253787,294.0458110507,294.9908223182,294.4200188171,7.3959686918,-1.034742007,-1.8175058877999999,0.5514367223000001,0.5380755067,0.47841313480000003,0.3902544975,0.3743780553,0,0.3107029796,0.0293209758,0.474186033,0.1931573004,0.3813445568,0.3825036585,0.6075162292,0,0.13237681980000002,0.5694190264,0.0644076765,0.0523058288,0.011808478300000001,0.1576841176,0.0025048414,0.00026446790000000004,0.0002072442,0.12686675790000002,0.0014423304,0.0035553405000000003,0.8651590347,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/confused/0077.jpg,0
508.8214518229,64.0090513229,242.6798502604,297.1866731644,0.9997546077,511.7713177043,511.2558913701,514.141810137,520.3665906781,532.0270646095,552.3377541169,579.4658060892,610.5808342282,643.5520497432,674.9698866022,701.6225381306,722.302276762,736.5975351636,743.5987074425,746.178049784,746.3712921465,744.0334017898,529.5099930303,546.0142905191,568.6029112594,591.9542877265,613.0359645199,651.8672530815,671.8820475283,693.0086604513,713.4854850367,728.4799530159,634.1704529566,635.3418745111,636.4807311882,637.8947100628,613.0718241465,625.326559261,638.4067566219,650.4819916672,661.5013977185,556.0723312282,570.7970867758,586.5859719601,601.9602395115,586.3846415195,570.9344565665,664.0611203592,678.8360304942,694.0366647558,707.5378460555,694.3998736709,679.4765935337,593.6379152634,611.2199093163,628.6621847412,640.733784934,653.3960592844,669.8672764271,685.0382154318,670.2245973063,655.2630343075,642.0058345099,629.3962442641,612.4204947165,601.1207586382,628.9671403624,641.1550664631,653.9919412717,678.2489486761,653.814322398,641.3682261166,629.3236216119,201.4315724998,233.0026470874,263.8209033374,294.7225273736,322.6886572938,345.2262944452,361.4531262133,372.7106895002,376.0519691953,372.9254008744,360.0460131712,340.471631056,315.0060883402,285.7095811526,255.3906175934,225.6893663928,196.4736549615,161.436759154,147.5156567378,143.0589662269,145.2160492427,153.1075903298,154.3002364469,147.1449230404,145.7723517251,150.1845206071,162.5784641951,183.4574820199,203.2633255897,221.9948683128,241.1300497138,260.0411669037,263.2957628068,266.2183755158,262.8139216593,258.9528580583,191.9141576432,185.0822929671,184.9042170798,192.7109236857,196.1942602181,196.7026825529,192.9736746308,185.6213033295,185.8547416338,192.1152967758,196.5774289372,196.4862387783,298.9441215774,286.5402193439,280.1806941833,282.977596263,279.9487013174,285.6984852872,295.7057656001,305.1408648645,309.2653808735,310.2666233108,309.5669035784,306.2238383417,298.6278894109,294.5000573962,295.1103512547,293.9494516417,295.8015471517,293.5604799125,294.61144118,293.9964921596,7.5267247091,-0.9832177910000001,-2.1974688824,0.6233560443,0.5254895091,0.5542064309,0.38583874700000004,0.3606072664,0,0.1707816571,0.2872622311,0.4800900221,0.2252310961,0.2649660408,0.5264967084000001,0.6864592433000001,0,0.19047233460000002,0.5707119703,0.0972208232,0.1003773361,0.184126541,0.0989885107,0.0003273117,8.572100000000001e-05,0.0001077864,0.0740551651,0.0012672906000000001,0.0027320026,0.9214246869,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/confused/0078.jpg,0
502.7643771701,65.5691313744,245.4347873264,297.1891236305,0.9997463822,514.108199041,513.6447887264,516.4261859053,522.4762777073,534.0061301852,554.244082264,581.0505432844,611.4104632723,643.4814032093,674.3377078475,700.9380540272,721.8211339728,736.3261855717,743.7146687291,746.8254053899,747.6457622249,745.6962323421,532.0448825892,548.6454386122,570.9760626702,593.7926343769,614.2979416261,650.8920782807,670.7071617383,691.6860665385,712.4017293248,728.0946435064,634.5567464517,635.2833828378,635.9798135632,636.9358726767,612.6930985067,624.5683339023,637.1315186309,648.9833823699,660.036230923,558.3015038677,572.125620819,588.0300171386,602.9957422619,587.6629790366,572.1660509152,664.6824184588,678.3359722706,693.6912887725,707.3081961669,694.6816773314,679.6792420209,594.4771082521,610.92705579,627.5902497656,639.3348525872,651.8159123544,668.2389064949,683.2508647723,668.3714840499,653.3392256979,640.374471484,628.1476196661,611.9947334287,601.750922559,627.8985133062,639.7821344394,652.4690433396,676.5553049976,651.8826581493,639.5811530729,627.9388583758,202.9923245351,233.9844377349,264.2631149113,294.4708374815,321.5807899308,343.1422324726,358.40008736,369.1046461522,372.3105487122,369.7853044636,357.9770380575,339.6978943772,315.6138646646,287.7519591918,258.4451560561,229.1366098774,200.1288449081,159.607068959,146.0642834074,142.7808048033,146.2098700154,154.9606263437,156.1839662295,148.9312916337,147.1971657358,151.1069600957,163.0004336734,184.5920925043,203.8679698454,222.2099268454,240.854684434,258.8125980339,261.9706731932,264.891715754,261.8644113369,258.5601968975,191.4949043491,183.7134393819,184.0520573795,193.7538987716,197.0271741969,197.1586782924,194.8896932573,186.1845004995,186.2611199955,193.8160318794,198.5553446787,198.5713190305,299.6524580833,286.5505561405,279.8426887813,282.7407954464,279.7730733424,285.9154295146,296.7667227725,305.6630869655,309.095478839,309.873088606,309.2336256291,306.4235638947,299.31173568,294.2580374329,294.7321238862,293.7375265159,296.6044497158,293.4276049588,294.2593978568,293.7335515275,7.7622260279,-1.0108356304,-2.0515414318,0.5591638088,0.5570118427,0.4029715061,0.430727303,0.29656922820000003,1,0.2890409231,0.0305451602,0.47183126210000004,0.1113798842,0.34408360720000003,0.2584960759,0.613167882,0,0.23358772700000002,0.5293434858,0.186128065,0.14472867550000001,0.0125180855,0.0390735194,0.000678134,9.37223e-05,0.0001243937,0.10944490130000001,0.0007623364,0.0048287865000000004,0.8840677738,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/confused/0079.jpg,0
502.5770399306,62.971323967000004,245.6352539062,299.4533929825,0.9997637868,513.0583371419,512.3239959181,514.7657456802,520.4325867748,531.858695473,552.3561118155,579.5998440513,610.3651970915,643.1930304638,674.6275533565,701.2672710471,721.9488335946,736.3860459898,743.8044339526,746.9919035568,747.8738776686,745.973171839,530.4435808832,546.9572063941,569.2202844462,591.9885838628,612.7065794076,649.8360874034,670.0309342358,691.3530621278,712.3309720892,728.2237480544,633.798736052,635.1760575648,636.532817245,638.1290580205,613.2381563296,625.4757238336,638.3515327667,650.1639415423,660.9690132823,556.9811319676,570.9190559438,586.6645577822,601.7262930088,586.3927025096,571.0579339888,663.701595175,677.7377019023,692.8376050309,706.5387894894,693.6351471171,678.8070671332,593.7435362846,610.8113567334,628.1236059685,640.3274606343,653.2205650673,669.934293622,685.1900811448,670.0534023217,654.7157530025,641.3033552007,628.5824132794,611.7773880456,601.2534029843,628.3709476812,640.6866501494,653.7921625981,678.4229892331,653.48249283,640.7560249163,628.6324899095,199.1004122956,230.7038849137,261.6610520089,292.7675708327,321.0673994918,343.8407001458,360.1797749737,371.911778416,375.5797951855,372.9962865799,360.1252432799,340.6380447714,315.5494603357,286.9850480106,257.2018973073,227.572981768,198.1200412469,160.8228686402,147.5719668995,144.2390330381,147.2318399167,155.3925742961,156.131365229,149.1448935553,147.8667935945,152.1212938049,163.9888339945,183.9834813994,203.6688874078,222.4414122997,241.6212114092,259.3575698625,262.6711948779,265.777595173,262.5727551038,259.0847186262,190.9554848252,184.2395190538,184.3464405838,192.5576478369,195.9447814042,196.2423603862,193.7047839163,186.3925357056,186.7805546237,193.2808460467,197.6144557666,197.3601315983,299.6018099794,287.120627595,280.9433175848,283.9470800649,280.8117861112,286.515724179,296.8234565903,306.5865788764,310.3993637993,311.3091178038,310.6029045246,307.3072282757,299.4662732321,295.4606140347,296.0102575253,294.8743447795,297.0111689881,294.6187354967,295.5931735999,294.9843505845,7.6719213426,-1.1061963951,-2.4192788857,0.5469081998,0.5439969301,0.47333234550000003,0.4339253306,0.36565855150000004,0,0.3160318434,0.1512419283,0.47435882690000003,0.2050947249,0.3273973763,0.5876951814,0.5256378651,0,0.1911270767,0.5230140686,0.0127920425,0.0881865174,0.016260396700000002,0.0780482739,0.0010281478000000001,6.0700300000000006e-05,0.0001116039,0.065678373,0.0012169754,0.0041061975,0.9277980328000001,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/confused/0080.jpg,0
505.9600694444,64.489153862,245.9712999132,298.687748909,0.9997097850000001,514.3969430227,513.6193803581,515.9841567984,521.5319490429,532.6345942718,552.8835042722,580.2646697019,611.3386876416,644.0675892335,675.3409635906,701.8528354853,722.3754479709,736.3795553177,743.1478247897,745.829987371,746.3816010126,744.3212962886,530.9835347421,547.1361045856,569.236915318,591.9390532838,612.5057606786,651.8239564024,671.7065304261,692.5430414103,712.9302500516,728.0041503147,634.207100161,634.8342348801,635.4250511177,636.3367945483,612.4566452734,624.3470383647,637.0289393492,649.1128244912,660.1722293634,558.4361834888,572.2941089478,587.7157373067,602.3476309688,587.3407489859,572.2608348096,664.7130222778,678.8778068592,693.8042327238,706.8884570273,694.2397554076,679.5767667162,594.7931731929,611.2139657036,627.5898194346,639.2990153492,651.690048025,667.9995884816,683.716219047,669.089890658,654.4404466239,641.4922457152,629.1941242604,612.8233551168,602.1203093208,628.1735108407,639.9801364227,652.5814958337,676.7982319762,652.5863667829,640.4115999821,628.7462105653,200.042339559,231.8370229894,262.8157690068,293.7253817267,321.6845664703,343.9473255841,359.5038771016,370.1436753304,373.3569850208,370.4235840032,357.6870771137,338.5712930521,313.7221453288,285.0735503524,255.2351191966,225.7912135683,196.7315895193,160.4375910167,146.8550237384,143.0114174846,145.5098299138,153.489833473,154.2659487393,147.410846051,146.2321083723,150.6558275936,163.0584715016,182.7652427113,202.4081574852,221.0959602888,240.2343899918,258.0045956801,261.3750575761,264.37842508,261.116384533,257.4010252464,190.6897217216,183.2620688554,183.335186504,191.9199995982,194.9840616937,195.3194521879,192.137889123,184.1475241146,184.4120722061,191.3392670801,195.6225192335,195.4632092829,297.7070195737,286.110357542,279.9848183723,282.8327641395,279.851465454,285.2635387379,294.8255326207,304.3769514163,308.3040260859,309.1889365679,308.5122805312,305.3822469823,297.5586051675,293.5136236161,294.0946338638,293.0299682625,295.0282752023,292.6582379232,293.5984806798,293.0812627766,6.9096832758,-0.8425419494,-1.9926729294,0.4578151703,0.5155305266,0.22802928090000002,0.3336035311,0.35978841780000004,0,0.1630984098,0.0057036299,0.4742948413,0.2191658467,0.2503005862,0.3359015882,0.6132351756000001,0,0.1039502099,0.5707119703,0.0109058451,0.16169263420000002,0.0439747348,0.042449004900000004,0.0008791181000000001,0.00011090710000000001,0.00020020930000000001,0.12089001390000001,0.0009190841000000001,0.0052832263,0.8717175126000001,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/confused/0081.jpg,0
505.1600477431,61.9405961037,243.6625976562,303.4041838646,0.9997830987,511.8991809433,511.2743015147,513.7711120097,519.7992163664,531.7009508095,552.6726084197,580.5821968746,611.955159991,644.7739736312,676.0345572991,702.4040905019,722.8042643836,736.7402708332,743.3547187866,745.502504127,745.4089070312,742.8341296996,531.510669628,547.9684591806,570.2721501646,593.045573571,613.4954431053,650.7654464326,670.4310795073,691.3541427988,712.0397520159,727.3922364716,634.5057016509,635.2734886324,635.9794273126,636.9851891962,612.2085210144,624.4975072025,637.5547577976,649.677719274,660.8906209749,557.788330977,571.8835696759,587.4411626295,602.3656568407,587.0854372422,571.8504103059,664.3725501267,678.2891557408,693.2974381243,706.8369427102,694.0410283143,679.2709595456,595.437616299,611.6954622293,628.0273199601,639.5440595788,651.6219911516,667.5415919778,682.7460745337,668.6620444832,654.4999119638,641.7338149594,629.5131331671,613.2260883282,602.7234872403,628.5895752711,640.2230237192,652.5382357572,675.8170248881,652.4817042397,640.5127775852,628.9920015511,198.1048435044,229.7153583503,260.5679602418,291.4478404893,319.2422934487,341.2141520208,356.6572388125,367.6830331264,370.9690008185,367.8741769289,354.956280322,335.6182262321,310.6375888632,281.910962648,252.1075683591,222.6267183864,193.6103383053,160.2224334892,147.0353991168,143.7541839783,146.8875274239,155.1556795956,155.4188603932,147.9238119868,145.8345329692,149.5208327795,161.6689675995,183.997191743,203.4223434318,221.8221913439,240.6291529861,258.2574379151,261.4679072775,264.3101947877,261.0081031349,257.3024350408,190.8897508909,183.854300466,184.0271067898,192.6630067904,195.8974342315,196.1493738291,192.7450371689,184.5190503478,184.5440717833,191.0267720046,195.921555069,196.0727036367,298.1690581417,286.1497196963,279.6142856603,282.4167949473,279.2977742662,284.9724101561,294.7135827019,304.271814483,308.4055596262,309.4370373824,308.8522345679,305.5633806217,297.8614225213,293.2836065753,293.8063006747,292.6062917229,294.7671845629,292.5149081452,293.5951267031,293.1316767659,6.7178049979,-0.5215056487,-1.50220804,0.5422441363,0.5455791354,0.4633869231,0.3681128323,0.29547625780000003,1,0.2243257612,0.1799343973,0.4718993902,0.1314013451,0.3740078807,0.2731544375,0.610696435,0,0.1566182077,0.5306577086,0.1008952484,0.09213429690000001,0.0596850514,0.0369746499,0.0009012313,7.277830000000001e-05,8.648640000000001e-05,0.0678195283,0.0007845761000000001,0.0034653568,0.9268701077,C:/Users/Alessandro/Desktop/bachelor-s-thesis/datasets/Student-engagement-dataset/Engaged/confused/0082.jpg,0
